"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Himachal Pradesh","Kangra","Kangra","Bhindi(Ladies Finger)","Other","07/04/2021","6000","6500","6250"
"Himachal Pradesh","Kangra","Kangra","Bitter gourd","Other","07/04/2021","4600","5800","5200"
"Himachal Pradesh","Kangra","Kangra","Bottle gourd","Other","07/04/2021","2000","2200","2100"
"Himachal Pradesh","Kangra","Kangra","Brinjal","Other","07/04/2021","1800","2200","2000"
"Himachal Pradesh","Kangra","Kangra","Cabbage","Other","07/04/2021","600","700","650"
"Himachal Pradesh","Kangra","Kangra","Capsicum","Other","07/04/2021","3000","3500","3250"
"Himachal Pradesh","Kangra","Kangra","Carrot","Other","07/04/2021","1800","2000","1900"
"Himachal Pradesh","Kangra","Kangra","Cauliflower","Other","07/04/2021","1400","1800","1600"
"Himachal Pradesh","Kangra","Kangra","Coriander(Leaves)","Other","07/04/2021","1800","2000","1900"
"Himachal Pradesh","Kangra","Kangra","Cucumbar(Kheera)","Other","07/04/2021","1500","1800","1650"
"Himachal Pradesh","Kangra","Kangra","French Beans (Frasbean)","Other","07/04/2021","4000","4500","4250"
"Himachal Pradesh","Kangra","Kangra","Ginger(Green)","Other","07/04/2021","5000","6000","5500"
"Himachal Pradesh","Kangra","Kangra","Green Chilli","Other","07/04/2021","4000","5000","4500"
"Himachal Pradesh","Kangra","Kangra","Kinnow","Other","07/04/2021","5000","6000","5500"
"Himachal Pradesh","Kangra","Kangra","Lemon","Other","07/04/2021","13500","14500","14000"
"Himachal Pradesh","Kangra","Kangra","Mango","Other","07/04/2021","8000","9000","8500"
"Himachal Pradesh","Kangra","Kangra","Mousambi(Sweet Lime)","Other","07/04/2021","8000","8500","8250"
"Himachal Pradesh","Kangra","Kangra","Onion","Other","07/04/2021","2000","2200","2100"
"Himachal Pradesh","Kangra","Kangra","Orange","Other","07/04/2021","9000","10000","9500"
"Himachal Pradesh","Kangra","Kangra","Papaya","Other","07/04/2021","3500","4000","3750"
"Himachal Pradesh","Kangra","Kangra","Peas cod","Other","07/04/2021","6000","6500","6250"
"Himachal Pradesh","Kangra","Kangra","Pineapple","Other","07/04/2021","3500","4000","3750"
"Himachal Pradesh","Kangra","Kangra","Pomegranate","Other","07/04/2021","14000","15000","14500"
"Himachal Pradesh","Kangra","Kangra","Potato","Other","07/04/2021","1000","1200","1100"
"Himachal Pradesh","Kangra","Kangra","Pumpkin","Other","07/04/2021","1800","2000","1900"
"Himachal Pradesh","Kangra","Kangra","Raddish","Other","07/04/2021","1000","1200","1100"
"Himachal Pradesh","Kangra","Kangra","Spinach","Other","07/04/2021","2000","2200","2100"
"Himachal Pradesh","Kangra","Kangra","Tomato","Other","07/04/2021","2500","3000","2750"
"Himachal Pradesh","Kangra","Kangra","Water Melon","Water Melon","07/04/2021","2000","2200","2100"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Apple","Other","07/04/2021","5000","10000","7500"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Banana","Other","07/04/2021","2500","2800","2650"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Bhindi(Ladies Finger)","Other","07/04/2021","6500","7000","6750"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Bottle gourd","Other","07/04/2021","1600","1700","1650"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Brinjal","Other","07/04/2021","1500","1600","1550"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Cabbage","Other","07/04/2021","500","600","550"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Capsicum","Other","07/04/2021","3000","3500","3250"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Carrot","Other","07/04/2021","1500","2000","1750"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Coriander(Leaves)","Other","07/04/2021","2000","2500","2250"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Cucumbar(Kheera)","Other","07/04/2021","1200","1300","1250"
"Himachal Pradesh","Kangra","Kangra(Jassour)","French Beans (Frasbean)","Other","07/04/2021","3500","4000","3750"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Garlic","Other","07/04/2021","5500","6000","5750"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Ginger(Green)","Other","07/04/2021","4000","4500","4250"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Grapes","Other","07/04/2021","5500","7500","6500"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Green Chilli","Other","07/04/2021","3000","3500","3250"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Guava","Other","07/04/2021","7000","9000","8000"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Kinnow","Other","07/04/2021","3000","5000","4000"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Lemon","Other","07/04/2021","12000","13000","12500"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Mango","Other","07/04/2021","7000","9000","8000"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Mashrooms","Other","07/04/2021","7000","8000","7500"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Mousambi(Sweet Lime)","Other","07/04/2021","6000","7000","6500"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Onion","Other","07/04/2021","1600","1800","1700"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Orange","Other","07/04/2021","8000","9000","8500"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Papaya","Other","07/04/2021","3200","3500","3350"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Peas cod","Other","07/04/2021","5000","5500","5250"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Pineapple","Other","07/04/2021","3500","4500","4000"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Pomegranate","Other","07/04/2021","8000","12000","10000"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Potato","Other","07/04/2021","800","900","850"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Pumpkin","Other","07/04/2021","1300","1400","1350"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Raddish","Other","07/04/2021","1200","1300","1250"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Tomato","Other","07/04/2021","2000","2200","2100"
"Himachal Pradesh","Kangra","Kangra(Jassour)","Water Melon","Other","07/04/2021","1800","2000","1900"
"Himachal Pradesh","Kangra","Kangra(Nagrota Bagwan)","Brinjal","Arkasheela Mattigulla","07/04/2021","1800","2200","2000"
"Himachal Pradesh","Kangra","Kangra(Nagrota Bagwan)","Capsicum","Capsicum","07/04/2021","3000","3200","3100"
"Himachal Pradesh","Kangra","Kangra(Nagrota Bagwan)","Grapes","Annabesahai","07/04/2021","6500","7500","7000"
"Himachal Pradesh","Kangra","Kangra(Nagrota Bagwan)","Onion","1st Sort","07/04/2021","2000","2200","2100"
"Himachal Pradesh","Kangra","Kangra(Nagrota Bagwan)","Pumpkin","Other","07/04/2021","1800","2000","1900"
"Himachal Pradesh","Kangra","Kangra(Nagrota Bagwan)","Water Melon","Other","07/04/2021","1800","2000","1900"
"Himachal Pradesh","Sirmore","Nahan","Banana","Other","07/04/2021","2500","2800","2650"
"Himachal Pradesh","Sirmore","Nahan","Cabbage","Other","07/04/2021","500","600","550"
"Himachal Pradesh","Sirmore","Nahan","Capsicum","Other","07/04/2021","3000","3000","3000"
"Himachal Pradesh","Sirmore","Nahan","Carrot","Other","07/04/2021","2500","2500","2500"
"Himachal Pradesh","Sirmore","Nahan","Coriander(Leaves)","Other","07/04/2021","1000","1500","1250"
"Himachal Pradesh","Sirmore","Nahan","Cucumbar(Kheera)","Other","07/04/2021","1200","1500","1200"
"Himachal Pradesh","Sirmore","Nahan","French Beans (Frasbean)","Other","07/04/2021","2000","2500","2250"
"Himachal Pradesh","Sirmore","Nahan","Ginger(Green)","Other","07/04/2021","3500","4000","3750"
"Himachal Pradesh","Sirmore","Nahan","Green Chilli","Other","07/04/2021","3500","4000","3750"
"Himachal Pradesh","Sirmore","Nahan","Lemon","Other","07/04/2021","11000","13000","12000"
"Himachal Pradesh","Sirmore","Nahan","Onion","Other","07/04/2021","1500","1600","1550"
"Himachal Pradesh","Sirmore","Nahan","Potato","Other","07/04/2021","800","900","850"
"Himachal Pradesh","Sirmore","Nahan","Pumpkin","Other","07/04/2021","1000","1250","1100"
"Himachal Pradesh","Sirmore","Nahan","Raddish","Other","07/04/2021","1000","2000","1500"
"Himachal Pradesh","Sirmore","Nahan","Spinach","Other","07/04/2021","1500","1600","1500"
"Himachal Pradesh","Sirmore","Nahan","Tomato","Other","07/04/2021","1400","1600","1500"
"Himachal Pradesh","Sirmore","Nahan","Water Melon","Other","07/04/2021","1000","1000","1000"
"Himachal Pradesh","Sirmore","Paonta Sahib","Banana","Other","07/04/2021","3000","4000","3500"
"Himachal Pradesh","Sirmore","Paonta Sahib","Bhindi(Ladies Finger)","Other","07/04/2021","4000","5000","4500"
"Himachal Pradesh","Sirmore","Paonta Sahib","Bottle gourd","Other","07/04/2021","1200","1500","1400"
"Himachal Pradesh","Sirmore","Paonta Sahib","Brinjal","Other","07/04/2021","1800","2200","2000"
"Himachal Pradesh","Sirmore","Paonta Sahib","Cabbage","Other","07/04/2021","500","600","550"
"Himachal Pradesh","Sirmore","Paonta Sahib","Capsicum","Other","07/04/2021","3000","3500","3250"
"Himachal Pradesh","Sirmore","Paonta Sahib","Carrot","Other","07/04/2021","1500","2200","1700"
"Himachal Pradesh","Sirmore","Paonta Sahib","Cauliflower","Other","07/04/2021","500","800","600"
"Himachal Pradesh","Sirmore","Paonta Sahib","Coriander(Leaves)","Other","07/04/2021","1500","2000","1750"
"Himachal Pradesh","Sirmore","Paonta Sahib","Cucumbar(Kheera)","Other","07/04/2021","1200","1500","1400"
"Himachal Pradesh","Sirmore","Paonta Sahib","French Beans (Frasbean)","Other","07/04/2021","2500","3000","2750"
"Himachal Pradesh","Sirmore","Paonta Sahib","Ginger(Green)","Other","07/04/2021","3000","4000","3500"
"Himachal Pradesh","Sirmore","Paonta Sahib","Grapes","Other","07/04/2021","5000","7000","6000"
"Himachal Pradesh","Sirmore","Paonta Sahib","Green Chilli","Other","07/04/2021","4000","4500","4250"
"Himachal Pradesh","Sirmore","Paonta Sahib","Kinnow","Other","07/04/2021","5000","5500","5200"
"Himachal Pradesh","Sirmore","Paonta Sahib","Lemon","Other","07/04/2021","11000","13000","12000"
"Himachal Pradesh","Sirmore","Paonta Sahib","Onion","Other","07/04/2021","1400","1600","1500"
"Himachal Pradesh","Sirmore","Paonta Sahib","Papaya","Other","07/04/2021","3000","4000","3500"
"Himachal Pradesh","Sirmore","Paonta Sahib","Peas Wet","Other","07/04/2021","3000","4000","3500"
"Himachal Pradesh","Sirmore","Paonta Sahib","Potato","Other","07/04/2021","600","700","650"
"Himachal Pradesh","Sirmore","Paonta Sahib","Pumpkin","Other","07/04/2021","1000","1500","1250"
"Himachal Pradesh","Sirmore","Paonta Sahib","Raddish","Other","07/04/2021","800","1500","1000"
"Himachal Pradesh","Sirmore","Paonta Sahib","Spinach","Other","07/04/2021","800","1200","1000"
"Himachal Pradesh","Sirmore","Paonta Sahib","Tomato","Other","07/04/2021","1800","2500","2000"
"Himachal Pradesh","Sirmore","Paonta Sahib","Water Melon","Other","07/04/2021","1000","1500","1200"
"Himachal Pradesh","Solan","Solan","Apple","Apple","07/04/2021","10000","11000","10000"
"Himachal Pradesh","Solan","Solan","Banana","Other","07/04/2021","1700","2700","2100"
"Himachal Pradesh","Solan","Solan","Bhindi(Ladies Finger)","Other","07/04/2021","6000","6500","6200"
"Himachal Pradesh","Solan","Solan","Bitter gourd","Other","07/04/2021","3500","4000","3800"
"Himachal Pradesh","Solan","Solan","Bottle gourd","Other","07/04/2021","1000","1500","1400"
"Himachal Pradesh","Solan","Solan","Brinjal","Other","07/04/2021","1800","2000","1900"
"Himachal Pradesh","Solan","Solan","Cabbage","Other","07/04/2021","400","500","450"
"Himachal Pradesh","Solan","Solan","Capsicum","Capsicum","07/04/2021","2000","2500","2200"
"Himachal Pradesh","Solan","Solan","Carrot","Other","07/04/2021","1000","1500","1200"
"Himachal Pradesh","Solan","Solan","Cauliflower","Other","07/04/2021","700","1200","1000"
"Himachal Pradesh","Solan","Solan","Colacasia","Other","07/04/2021","2500","3000","2800"
"Himachal Pradesh","Solan","Solan","Coriander(Leaves)","Other","07/04/2021","1500","2000","1800"
"Himachal Pradesh","Solan","Solan","Cucumbar(Kheera)","Other","07/04/2021","1400","1500","1400"
"Himachal Pradesh","Solan","Solan","French Beans (Frasbean)","Other","07/04/2021","2000","2500","2200"
"Himachal Pradesh","Solan","Solan","Garlic","Other","07/04/2021","4500","6600","6000"
"Himachal Pradesh","Solan","Solan","Ginger(Green)","Other","07/04/2021","3800","4000","4000"
"Himachal Pradesh","Solan","Solan","Grapes","Other","07/04/2021","5000","7500","6500"
"Himachal Pradesh","Solan","Solan","Green Chilli","Other","07/04/2021","3500","4000","3800"
"Himachal Pradesh","Solan","Solan","Kinnow","Other","07/04/2021","3500","4000","4000"
"Himachal Pradesh","Solan","Solan","Lemon","Other","07/04/2021","10000","11000","10500"
"Himachal Pradesh","Solan","Solan","Onion","Other","07/04/2021","1500","1600","1600"
"Himachal Pradesh","Solan","Solan","Papaya","Other","07/04/2021","3500","4000","3800"
"Himachal Pradesh","Solan","Solan","Peas cod","Other","07/04/2021","1500","5200","4500"
"Himachal Pradesh","Solan","Solan","Pineapple","Other","07/04/2021","3500","4000","3800"
"Himachal Pradesh","Solan","Solan","Pomegranate","Other","07/04/2021","6000","8000","7000"
"Himachal Pradesh","Solan","Solan","Potato","Other","07/04/2021","800","900","800"
"Himachal Pradesh","Solan","Solan","Pumpkin","Other","07/04/2021","1000","1500","1200"
"Himachal Pradesh","Solan","Solan","Raddish","Other","07/04/2021","800","1000","900"
"Himachal Pradesh","Solan","Solan","Spinach","Other","07/04/2021","800","1000","900"
"Himachal Pradesh","Solan","Solan","Tomato","Other","07/04/2021","1700","2100","1900"
"Jammu and Kashmir","Anantnag","Ashahipora (Anantnagh)","Cauliflower","Other","07/04/2021","1800","2200","2000"
"Jammu and Kashmir","Anantnag","Ashahipora (Anantnagh)","Raddish","Other","07/04/2021","1100","1300","1200"
"Jammu and Kashmir","Anantnag","Ashahipora (Anantnagh)","Tomato","Other","07/04/2021","1800","2200","2000"
"Jammu and Kashmir","Jammu","Akhnoor","Apple","Delicious","07/04/2021","9000","10000","9500"
"Jammu and Kashmir","Jammu","Akhnoor","Banana","Medium","07/04/2021","3000","3200","3100"
"Jammu and Kashmir","Jammu","Akhnoor","Bhindi(Ladies Finger)","Other","07/04/2021","3800","4200","4000"
"Jammu and Kashmir","Jammu","Akhnoor","Brinjal","Other","07/04/2021","1400","1500","1450"
"Jammu and Kashmir","Jammu","Akhnoor","Cabbage","Other","07/04/2021","400","600","500"
"Jammu and Kashmir","Jammu","Akhnoor","Capsicum","Other","07/04/2021","2400","2600","2500"
"Jammu and Kashmir","Jammu","Akhnoor","Carrot","Other","07/04/2021","1800","2000","1900"
"Jammu and Kashmir","Jammu","Akhnoor","Cauliflower","Other","07/04/2021","1600","1800","1700"
"Jammu and Kashmir","Jammu","Akhnoor","Cucumbar(Kheera)","Other","07/04/2021","800","1000","900"
"Jammu and Kashmir","Jammu","Akhnoor","Garlic","Average","07/04/2021","5000","5200","5100"
"Jammu and Kashmir","Jammu","Akhnoor","Ginger(Green)","Green Ginger","07/04/2021","3200","3400","3300"
"Jammu and Kashmir","Jammu","Akhnoor","Green Chilli","Other","07/04/2021","2600","2800","2700"
"Jammu and Kashmir","Jammu","Akhnoor","Indian Beans (Seam)","Other","07/04/2021","2200","2400","2300"
"Jammu and Kashmir","Jammu","Akhnoor","Knool Khol","Other","07/04/2021","400","600","500"
"Jammu and Kashmir","Jammu","Akhnoor","Lemon","Other","07/04/2021","10000","10500","10250"
"Jammu and Kashmir","Jammu","Akhnoor","Mango","Dusheri","07/04/2021","6500","7000","6750"
"Jammu and Kashmir","Jammu","Akhnoor","Onion","Other","07/04/2021","1600","1800","1700"
"Jammu and Kashmir","Jammu","Akhnoor","Orange","Nagpuri","07/04/2021","11000","12000","11500"
"Jammu and Kashmir","Jammu","Akhnoor","Papaya","Other","07/04/2021","3000","3200","3100"
"Jammu and Kashmir","Jammu","Akhnoor","Peas Wet","Other","07/04/2021","6000","6200","6100"
"Jammu and Kashmir","Jammu","Akhnoor","Pomegranate","Other","07/04/2021","10000","10500","10250"
"Jammu and Kashmir","Jammu","Akhnoor","Potato","Other","07/04/2021","800","1000","900"
"Jammu and Kashmir","Jammu","Akhnoor","Pumpkin","Other","07/04/2021","1600","1800","1700"
"Jammu and Kashmir","Jammu","Akhnoor","Raddish","Other","07/04/2021","1000","1200","1100"
"Jammu and Kashmir","Jammu","Akhnoor","Round gourd","Other","07/04/2021","1400","1600","1500"
"Jammu and Kashmir","Jammu","Akhnoor","Spinach","Other","07/04/2021","1200","1400","1300"
"Jammu and Kashmir","Jammu","Akhnoor","Tomato","Other","07/04/2021","1600","1800","1700"
"Jammu and Kashmir","Jammu","Akhnoor","Water Melon","Other","07/04/2021","1600","1800","1700"
"Jammu and Kashmir","Jammu","Batote","Banana","Other","07/04/2021","2800","3200","3000"
"Jammu and Kashmir","Jammu","Batote","Bottle gourd","Other","07/04/2021","1600","1800","1700"
"Jammu and Kashmir","Jammu","Batote","Brinjal","Other","07/04/2021","1800","2000","1900"
"Jammu and Kashmir","Jammu","Batote","Cabbage","Other","07/04/2021","1100","1300","1200"
"Jammu and Kashmir","Jammu","Batote","Cucumbar(Kheera)","Other","07/04/2021","1800","2200","2000"
"Jammu and Kashmir","Jammu","Batote","Grapes","Other","07/04/2021","6600","7000","6800"
"Jammu and Kashmir","Jammu","Batote","Kinnow","Kinnow","07/04/2021","3600","4000","3800"
"Jammu and Kashmir","Jammu","Batote","Knool Khol","Other","07/04/2021","1200","1400","1300"
"Jammu and Kashmir","Jammu","Batote","Onion","Other","07/04/2021","2000","2200","2100"
"Jammu and Kashmir","Jammu","Batote","Papaya","Other","07/04/2021","3200","3600","3400"
"Jammu and Kashmir","Jammu","Batote","Peas Wet","Other","07/04/2021","3600","3800","3700"
"Jammu and Kashmir","Jammu","Batote","Pomegranate","Other","07/04/2021","8000","10000","9000"
"Jammu and Kashmir","Jammu","Batote","Potato","Other","07/04/2021","1200","1400","1300"
"Jammu and Kashmir","Jammu","Batote","Raddish","Other","07/04/2021","700","900","800"
"Jammu and Kashmir","Jammu","Batote","Tomato","Other","07/04/2021","2200","2400","2300"
"Jammu and Kashmir","Jammu","Batote","Turnip","Other","07/04/2021","1000","1200","1100"
"Jammu and Kashmir","Kathua","Kathua","Apple","Delicious","07/04/2021","7500","9000","8000"
"Jammu and Kashmir","Kathua","Kathua","Banana","Other","07/04/2021","3000","3300","3200"
"Jammu and Kashmir","Kathua","Kathua","Bhindi(Ladies Finger)","Other","07/04/2021","4200","4500","4300"
"Jammu and Kashmir","Kathua","Kathua","Brinjal","Other","07/04/2021","1300","1500","1400"
"Jammu and Kashmir","Kathua","Kathua","Cabbage","Other","07/04/2021","600","800","700"
"Jammu and Kashmir","Kathua","Kathua","Capsicum","Other","07/04/2021","2800","3200","3000"
"Jammu and Kashmir","Kathua","Kathua","Ginger(Green)","Green Ginger","07/04/2021","3600","4000","3800"
"Jammu and Kashmir","Kathua","Kathua","Grapes","Other","07/04/2021","7000","8000","7500"
"Jammu and Kashmir","Kathua","Kathua","Green Chilli","Other","07/04/2021","4000","4600","4200"
"Jammu and Kashmir","Kathua","Kathua","Indian Beans (Seam)","Other","07/04/2021","2500","2800","2600"
"Jammu and Kashmir","Kathua","Kathua","Kinnow","Kinnow","07/04/2021","3000","3500","3400"
"Jammu and Kashmir","Kathua","Kathua","Knool Khol","Other","07/04/2021","600","800","700"
"Jammu and Kashmir","Kathua","Kathua","Lemon","Other","07/04/2021","7000","8000","7500"
"Jammu and Kashmir","Kathua","Kathua","Onion","Other","07/04/2021","1800","2000","1900"
"Jammu and Kashmir","Kathua","Kathua","Papaya","Other","07/04/2021","3000","3200","3100"
"Jammu and Kashmir","Kathua","Kathua","Peas Wet","Other","07/04/2021","4200","4500","4400"
"Jammu and Kashmir","Kathua","Kathua","Pomegranate","Other","07/04/2021","7000","9000","8000"
"Jammu and Kashmir","Kathua","Kathua","Potato","Other","07/04/2021","700","1000","800"
"Jammu and Kashmir","Kathua","Kathua","Pumpkin","Other","07/04/2021","1700","2000","1800"
"Jammu and Kashmir","Kathua","Kathua","Raddish","Other","07/04/2021","600","800","700"
"Jammu and Kashmir","Kathua","Kathua","Tomato","Other","07/04/2021","1800","2200","2000"
